occurrence_date,report_date,report_year,neighbourhood_name,premises_type,status
2019-09-25T00:00:00Z,2019-09-25T00:00:00Z,2019,Yonge-St.Clair (97),Apartment,STOLEN
2019-09-25T00:00:00Z,2019-09-25T00:00:00Z,2019,Yonge-St.Clair (97),Apartment,STOLEN
2016-06-13T00:00:00Z,2016-06-13T00:00:00Z,2016,Yonge-St.Clair (97),Outside,STOLEN
2016-06-17T00:00:00Z,2016-06-17T00:00:00Z,2016,Yonge-St.Clair (97),Commercial,STOLEN
2018-07-07T00:00:00Z,2018-07-07T00:00:00Z,2018,Yonge-St.Clair (97),Apartment,STOLEN
2019-09-10T00:00:00Z,2019-09-11T00:00:00Z,2019,Rosedale-Moore Park (98),Apartment,STOLEN
2019-09-08T00:00:00Z,2019-09-11T00:00:00Z,2019,Rosedale-Moore Park (98),Outside,STOLEN
2019-09-11T00:00:00Z,2019-09-15T00:00:00Z,2019,Rosedale-Moore Park (98),Other,STOLEN
2019-10-12T00:00:00Z,2019-10-13T00:00:00Z,2019,Rosedale-Moore Park (98),Commercial,STOLEN
2019-10-26T00:00:00Z,2019-10-28T00:00:00Z,2019,Rosedale-Moore Park (98),Outside,STOLEN
2019-09-29T00:00:00Z,2019-10-28T00:00:00Z,2019,Rosedale-Moore Park (98),Apartment,STOLEN
2019-10-29T00:00:00Z,2019-10-29T00:00:00Z,2019,Rosedale-Moore Park (98),Outside,STOLEN
2019-11-18T00:00:00Z,2019-11-18T00:00:00Z,2019,Rosedale-Moore Park (98),Outside,STOLEN
2019-11-19T00:00:00Z,2019-11-20T00:00:00Z,2019,Rosedale-Moore Park (98),Outside,STOLEN
2019-11-20T00:00:00Z,2019-11-29T00:00:00Z,2019,Rosedale-Moore Park (98),Apartment,STOLEN
2019-12-11T00:00:00Z,2019-12-11T00:00:00Z,2019,Rosedale-Moore Park (98),Outside,STOLEN
2020-02-05T00:00:00Z,2020-02-12T00:00:00Z,2020,Rosedale-Moore Park (98),Apartment,STOLEN
2020-02-10T00:00:00Z,2020-02-19T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-03-03T00:00:00Z,2020-03-05T00:00:00Z,2020,Rosedale-Moore Park (98),Commercial,STOLEN
2020-04-07T00:00:00Z,2020-04-08T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-04-07T00:00:00Z,2020-04-08T00:00:00Z,2020,Rosedale-Moore Park (98),House,STOLEN
2020-04-07T00:00:00Z,2020-04-08T00:00:00Z,2020,Rosedale-Moore Park (98),House,STOLEN
2020-04-26T00:00:00Z,2020-04-26T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-05-05T00:00:00Z,2020-05-05T00:00:00Z,2020,Rosedale-Moore Park (98),Other,STOLEN
2020-06-05T00:00:00Z,2020-06-05T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-06-05T00:00:00Z,2020-06-05T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-06-07T00:00:00Z,2020-06-08T00:00:00Z,2020,Rosedale-Moore Park (98),Transit,STOLEN
2020-06-25T00:00:00Z,2020-06-26T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-06-29T00:00:00Z,2020-06-29T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-07-06T00:00:00Z,2020-07-07T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-06-30T00:00:00Z,2020-07-12T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-06-30T00:00:00Z,2020-07-12T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-07-22T00:00:00Z,2020-07-22T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-07-27T00:00:00Z,2020-07-28T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-08-01T00:00:00Z,2020-08-01T00:00:00Z,2020,Rosedale-Moore Park (98),Commercial,STOLEN
2020-08-05T00:00:00Z,2020-08-06T00:00:00Z,2020,Rosedale-Moore Park (98),Transit,STOLEN
2020-07-15T00:00:00Z,2020-08-11T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-09-11T00:00:00Z,2020-09-18T00:00:00Z,2020,Rosedale-Moore Park (98),House,STOLEN
2020-10-03T00:00:00Z,2020-10-09T00:00:00Z,2020,Rosedale-Moore Park (98),Outside,STOLEN
2020-10-13T00:00:00Z,2020-10-13T00:00:00Z,2020,Rosedale-Moore Park (98),Apartment,STOLEN
2020-09-15T00:00:00Z,2020-10-15T00:00:00Z,2020,Rosedale-Moore Park (98),Apartment,STOLEN
2020-11-10T00:00:00Z,2020-11-10T00:00:00Z,2020,Rosedale-Moore Park (98),Transit,STOLEN
2020-11-13T00:00:00Z,2020-11-13T00:00:00Z,2020,Rosedale-Moore Park (98),Commercial,STOLEN
2014-04-15T00:00:00Z,2014-04-15T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-04-23T00:00:00Z,2014-04-24T00:00:00Z,2014,Rosedale-Moore Park (98),Commercial,STOLEN
2014-05-24T00:00:00Z,2014-05-24T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-05-28T00:00:00Z,2014-05-29T00:00:00Z,2014,Rosedale-Moore Park (98),House,STOLEN
2014-05-30T00:00:00Z,2014-05-31T00:00:00Z,2014,Rosedale-Moore Park (98),Educational,STOLEN
2014-06-08T00:00:00Z,2014-06-08T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-06-11T00:00:00Z,2014-06-12T00:00:00Z,2014,Rosedale-Moore Park (98),Other,STOLEN
2014-06-07T00:00:00Z,2014-06-16T00:00:00Z,2014,Rosedale-Moore Park (98),House,STOLEN
2014-06-07T00:00:00Z,2014-06-16T00:00:00Z,2014,Rosedale-Moore Park (98),House,STOLEN
2014-06-16T00:00:00Z,2014-06-17T00:00:00Z,2014,Rosedale-Moore Park (98),Apartment,STOLEN
2014-06-18T00:00:00Z,2014-06-18T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-06-22T00:00:00Z,2014-06-23T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-06-25T00:00:00Z,2014-07-01T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-06-26T00:00:00Z,2014-06-26T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-07-09T00:00:00Z,2014-07-09T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-07-17T00:00:00Z,2014-07-17T00:00:00Z,2014,Rosedale-Moore Park (98),House,STOLEN
2014-07-22T00:00:00Z,2014-07-22T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-07-31T00:00:00Z,2014-07-31T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-07-10T00:00:00Z,2014-08-01T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-08-15T00:00:00Z,2014-08-20T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-08-14T00:00:00Z,2014-08-20T00:00:00Z,2014,Rosedale-Moore Park (98),House,STOLEN
2014-08-14T00:00:00Z,2014-08-20T00:00:00Z,2014,Rosedale-Moore Park (98),House,STOLEN
2014-09-08T00:00:00Z,2014-09-08T00:00:00Z,2014,Rosedale-Moore Park (98),Commercial,STOLEN
2018-01-19T00:00:00Z,2018-01-22T00:00:00Z,2018,Forest Hill North (102),House,STOLEN
2014-09-12T00:00:00Z,2014-09-17T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-09-24T00:00:00Z,2014-09-24T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-10-06T00:00:00Z,2014-10-13T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-10-05T00:00:00Z,2014-10-16T00:00:00Z,2014,Rosedale-Moore Park (98),House,STOLEN
2014-11-22T00:00:00Z,2014-11-23T00:00:00Z,2014,Rosedale-Moore Park (98),House,STOLEN
2014-11-23T00:00:00Z,2014-11-26T00:00:00Z,2014,Rosedale-Moore Park (98),Outside,STOLEN
2014-12-31T00:00:00Z,2015-01-19T00:00:00Z,2015,Rosedale-Moore Park (98),Apartment,STOLEN
2016-08-03T00:00:00Z,2016-08-10T00:00:00Z,2016,Forest Hill North (102),Apartment,STOLEN
2015-04-15T00:00:00Z,2015-04-15T00:00:00Z,2015,Rosedale-Moore Park (98),Commercial,STOLEN
2015-04-19T00:00:00Z,2015-04-20T00:00:00Z,2015,Rosedale-Moore Park (98),Apartment,STOLEN
2015-04-30T00:00:00Z,2015-05-01T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-05-09T00:00:00Z,2015-05-09T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-04-28T00:00:00Z,2015-05-12T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-05-14T00:00:00Z,2015-05-14T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-05-14T00:00:00Z,2015-05-15T00:00:00Z,2015,Rosedale-Moore Park (98),Apartment,STOLEN
2015-05-22T00:00:00Z,2015-05-27T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-05-29T00:00:00Z,2015-05-30T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-06-02T00:00:00Z,2015-06-03T00:00:00Z,2015,Rosedale-Moore Park (98),House,STOLEN
2015-06-02T00:00:00Z,2015-06-03T00:00:00Z,2015,Rosedale-Moore Park (98),House,STOLEN
2015-06-12T00:00:00Z,2015-06-12T00:00:00Z,2015,Rosedale-Moore Park (98),Transit,STOLEN
2015-06-13T00:00:00Z,2015-06-15T00:00:00Z,2015,Rosedale-Moore Park (98),Other,STOLEN
2015-06-13T00:00:00Z,2015-06-15T00:00:00Z,2015,Rosedale-Moore Park (98),Other,STOLEN
2015-06-15T00:00:00Z,2015-06-15T00:00:00Z,2015,Rosedale-Moore Park (98),Other,STOLEN
2015-06-26T00:00:00Z,2015-06-26T00:00:00Z,2015,Rosedale-Moore Park (98),House,STOLEN
2015-06-28T00:00:00Z,2015-06-29T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-07-13T00:00:00Z,2015-07-13T00:00:00Z,2015,Rosedale-Moore Park (98),House,RECOVERED
2015-07-16T00:00:00Z,2015-07-17T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-07-22T00:00:00Z,2015-07-25T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-07-26T00:00:00Z,2015-07-27T00:00:00Z,2015,Rosedale-Moore Park (98),Other,STOLEN
2015-07-29T00:00:00Z,2015-07-29T00:00:00Z,2015,Rosedale-Moore Park (98),House,RECOVERED
2015-08-07T00:00:00Z,2015-08-11T00:00:00Z,2015,Rosedale-Moore Park (98),Outside,STOLEN
2015-06-05T00:00:00Z,2015-06-06T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2015-06-12T00:00:00Z,2015-06-13T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2015-08-16T00:00:00Z,2015-08-16T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2015-09-17T00:00:00Z,2015-09-18T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2015-10-05T00:00:00Z,2015-10-16T00:00:00Z,2015,Forest Hill North (102),Commercial,STOLEN
2016-01-06T00:00:00Z,2016-01-06T00:00:00Z,2016,Forest Hill North (102),House,STOLEN
2016-06-23T00:00:00Z,2016-06-23T00:00:00Z,2016,Forest Hill North (102),Educational,STOLEN
2016-07-15T00:00:00Z,2016-07-20T00:00:00Z,2016,Forest Hill North (102),Apartment,STOLEN
2016-07-21T00:00:00Z,2016-07-23T00:00:00Z,2016,Forest Hill North (102),Outside,STOLEN
2016-07-23T00:00:00Z,2016-07-31T00:00:00Z,2016,Forest Hill North (102),Outside,STOLEN
2016-09-17T00:00:00Z,2016-09-17T00:00:00Z,2016,Forest Hill North (102),Apartment,STOLEN
2019-09-10T00:00:00Z,2019-09-11T00:00:00Z,2019,Forest Hill North (102),Outside,STOLEN
2016-11-25T00:00:00Z,2016-11-25T00:00:00Z,2016,Forest Hill North (102),Outside,STOLEN
2017-11-03T00:00:00Z,2017-11-05T00:00:00Z,2017,Forest Hill North (102),House,STOLEN
2020-08-22T00:00:00Z,2020-09-03T00:00:00Z,2020,Forest Hill North (102),House,STOLEN
2020-08-22T00:00:00Z,2020-09-03T00:00:00Z,2020,Forest Hill North (102),House,STOLEN
2015-05-22T00:00:00Z,2015-05-24T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2015-05-24T00:00:00Z,2015-06-02T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2015-05-24T00:00:00Z,2015-06-02T00:00:00Z,2015,Forest Hill North (102),House,RECOVERED
2015-06-25T00:00:00Z,2015-06-29T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2015-07-10T00:00:00Z,2015-08-02T00:00:00Z,2015,Forest Hill North (102),Transit,STOLEN
2015-09-18T00:00:00Z,2015-09-23T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2017-10-21T00:00:00Z,2017-10-21T00:00:00Z,2017,Forest Hill North (102),House,STOLEN
2019-05-25T00:00:00Z,2019-05-27T00:00:00Z,2019,Forest Hill North (102),Apartment,STOLEN
2019-05-29T00:00:00Z,2019-05-30T00:00:00Z,2019,Forest Hill North (102),House,STOLEN
2019-05-29T00:00:00Z,2019-05-30T00:00:00Z,2019,Forest Hill North (102),House,STOLEN
2019-06-18T00:00:00Z,2019-06-18T00:00:00Z,2019,Forest Hill North (102),Transit,STOLEN
2020-08-16T00:00:00Z,2020-08-17T00:00:00Z,2020,Forest Hill North (102),House,STOLEN
2020-08-18T00:00:00Z,2020-08-20T00:00:00Z,2020,Forest Hill North (102),Outside,STOLEN
2014-10-04T00:00:00Z,2014-10-06T00:00:00Z,2014,Forest Hill North (102),House,STOLEN
2015-05-02T00:00:00Z,2015-05-19T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2015-05-18T00:00:00Z,2015-05-20T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2015-05-18T00:00:00Z,2015-05-20T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2015-05-27T00:00:00Z,2015-06-06T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2015-04-05T00:00:00Z,2015-07-21T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2015-08-02T00:00:00Z,2015-08-03T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2020-08-18T00:00:00Z,2020-08-18T00:00:00Z,2020,Forest Hill North (102),Apartment,STOLEN
2020-11-11T00:00:00Z,2020-11-14T00:00:00Z,2020,Forest Hill North (102),Other,STOLEN
2016-04-17T00:00:00Z,2016-04-18T00:00:00Z,2016,Forest Hill North (102),Apartment,STOLEN
2016-06-07T00:00:00Z,2016-06-10T00:00:00Z,2016,Forest Hill North (102),Other,STOLEN
2016-06-23T00:00:00Z,2016-06-28T00:00:00Z,2016,Forest Hill North (102),House,STOLEN
2018-01-19T00:00:00Z,2018-01-22T00:00:00Z,2018,Forest Hill North (102),House,STOLEN
2019-10-25T00:00:00Z,2019-10-26T00:00:00Z,2019,Forest Hill North (102),Transit,STOLEN
2015-04-11T00:00:00Z,2015-04-12T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2015-04-11T00:00:00Z,2015-04-12T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2015-04-11T00:00:00Z,2015-04-12T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2015-05-07T00:00:00Z,2015-05-07T00:00:00Z,2015,Forest Hill North (102),Educational,STOLEN
2020-11-09T00:00:00Z,2020-11-09T00:00:00Z,2020,Forest Hill North (102),Educational,STOLEN
2020-11-09T00:00:00Z,2020-11-09T00:00:00Z,2020,Forest Hill North (102),Educational,STOLEN
2020-04-24T00:00:00Z,2020-04-27T00:00:00Z,2020,Forest Hill North (102),Apartment,STOLEN
2020-08-04T00:00:00Z,2020-08-06T00:00:00Z,2020,Forest Hill North (102),House,STOLEN
2020-08-19T00:00:00Z,2020-08-19T00:00:00Z,2020,Forest Hill North (102),Apartment,STOLEN
2014-10-12T00:00:00Z,2014-10-12T00:00:00Z,2014,Forest Hill North (102),House,UNKNOWN
2014-10-16T00:00:00Z,2014-10-16T00:00:00Z,2014,Forest Hill North (102),House,STOLEN
2014-08-30T00:00:00Z,2014-11-04T00:00:00Z,2014,Forest Hill North (102),House,STOLEN
2015-04-30T00:00:00Z,2015-05-01T00:00:00Z,2015,Forest Hill North (102),Other,STOLEN
2015-06-21T00:00:00Z,2015-06-22T00:00:00Z,2015,Forest Hill North (102),House,STOLEN
2016-08-18T00:00:00Z,2016-08-18T00:00:00Z,2016,Forest Hill North (102),House,STOLEN
2016-08-18T00:00:00Z,2016-08-18T00:00:00Z,2016,Forest Hill North (102),House,STOLEN
2019-07-25T00:00:00Z,2019-07-25T00:00:00Z,2019,Forest Hill North (102),House,STOLEN
2019-07-25T00:00:00Z,2019-07-25T00:00:00Z,2019,Forest Hill North (102),House,STOLEN
2019-08-04T00:00:00Z,2019-08-05T00:00:00Z,2019,Forest Hill North (102),Other,STOLEN
2019-08-17T00:00:00Z,2019-08-18T00:00:00Z,2019,Forest Hill North (102),House,STOLEN
2019-11-07T00:00:00Z,2019-11-08T00:00:00Z,2019,Forest Hill North (102),Transit,STOLEN
2019-12-27T00:00:00Z,2019-12-27T00:00:00Z,2019,Forest Hill North (102),Outside,STOLEN
2017-03-17T00:00:00Z,2017-03-21T00:00:00Z,2017,Forest Hill North (102),Outside,STOLEN
2017-03-28T00:00:00Z,2017-03-29T00:00:00Z,2017,Lawrence Park South (103),Apartment,STOLEN
2017-03-28T00:00:00Z,2017-03-29T00:00:00Z,2017,Lawrence Park South (103),Apartment,STOLEN
2017-04-12T00:00:00Z,2017-04-12T00:00:00Z,2017,Lawrence Park South (103),Apartment,STOLEN
2017-04-23T00:00:00Z,2017-05-01T00:00:00Z,2017,Lawrence Park South (103),House,STOLEN
2017-04-23T00:00:00Z,2017-05-01T00:00:00Z,2017,Lawrence Park South (103),House,STOLEN
2017-05-26T00:00:00Z,2017-05-27T00:00:00Z,2017,Lawrence Park South (103),Other,STOLEN
2017-06-23T00:00:00Z,2017-06-24T00:00:00Z,2017,Lawrence Park South (103),House,STOLEN
2017-08-05T00:00:00Z,2017-08-10T00:00:00Z,2017,Lawrence Park South (103),Outside,STOLEN
2017-07-22T00:00:00Z,2017-09-11T00:00:00Z,2017,Lawrence Park South (103),Apartment,STOLEN
2017-10-04T00:00:00Z,2017-10-06T00:00:00Z,2017,Lawrence Park South (103),Commercial,STOLEN
2017-11-23T00:00:00Z,2017-11-28T00:00:00Z,2017,Lawrence Park South (103),Educational,STOLEN
2018-01-13T00:00:00Z,2018-01-13T00:00:00Z,2018,Lawrence Park South (103),Other,STOLEN
2018-01-13T00:00:00Z,2018-01-13T00:00:00Z,2018,Lawrence Park South (103),Other,STOLEN
2018-07-09T00:00:00Z,2018-07-09T00:00:00Z,2018,Lawrence Park South (103),Outside,UNKNOWN
2018-08-11T00:00:00Z,2018-08-30T00:00:00Z,2018,Lawrence Park South (103),House,STOLEN
2018-08-11T00:00:00Z,2018-08-30T00:00:00Z,2018,Lawrence Park South (103),House,STOLEN
2018-08-11T00:00:00Z,2018-08-30T00:00:00Z,2018,Lawrence Park South (103),House,STOLEN
2018-09-25T00:00:00Z,2018-09-25T00:00:00Z,2018,Lawrence Park South (103),Educational,STOLEN
2018-11-19T00:00:00Z,2018-11-19T00:00:00Z,2018,Lawrence Park South (103),Transit,STOLEN
2019-04-08T00:00:00Z,2019-04-08T00:00:00Z,2019,Lawrence Park South (103),Educational,STOLEN
2019-09-13T00:00:00Z,2019-09-18T00:00:00Z,2019,Lawrence Park South (103),Outside,STOLEN
2019-10-15T00:00:00Z,2019-10-18T00:00:00Z,2019,Lawrence Park South (103),Apartment,STOLEN
2019-10-20T00:00:00Z,2019-10-21T00:00:00Z,2019,Lawrence Park South (103),Apartment,STOLEN
2019-11-18T00:00:00Z,2019-11-18T00:00:00Z,2019,Lawrence Park South (103),House,STOLEN
2019-11-09T00:00:00Z,2019-11-19T00:00:00Z,2019,Lawrence Park South (103),Other,STOLEN
2020-05-02T00:00:00Z,2020-05-02T00:00:00Z,2020,Lawrence Park South (103),House,STOLEN
2020-05-12T00:00:00Z,2020-05-12T00:00:00Z,2020,Lawrence Park South (103),House,STOLEN
2020-05-12T00:00:00Z,2020-05-12T00:00:00Z,2020,Lawrence Park South (103),House,UNKNOWN
2020-06-29T00:00:00Z,2020-06-30T00:00:00Z,2020,Lawrence Park South (103),Apartment,STOLEN
2020-06-29T00:00:00Z,2020-06-30T00:00:00Z,2020,Lawrence Park South (103),Apartment,STOLEN
2020-07-03T00:00:00Z,2020-07-03T00:00:00Z,2020,Lawrence Park South (103),Apartment,STOLEN
2020-07-11T00:00:00Z,2020-07-11T00:00:00Z,2020,Humewood-Cedarvale (106),Apartment,STOLEN
2020-06-29T00:00:00Z,2020-07-10T00:00:00Z,2020,Lawrence Park South (103),Outside,STOLEN
2020-10-24T00:00:00Z,2020-10-24T00:00:00Z,2020,Mount Pleasant West (104),Apartment,STOLEN
2020-08-24T00:00:00Z,2020-08-24T00:00:00Z,2020,Lawrence Park North (105),Outside,STOLEN
2020-08-28T00:00:00Z,2020-08-28T00:00:00Z,2020,Mount Pleasant West (104),Commercial,STOLEN
2020-08-20T00:00:00Z,2020-08-21T00:00:00Z,2020,Yonge-Eglinton (100),Apartment,STOLEN
2018-05-24T00:00:00Z,2018-05-24T00:00:00Z,2018,Mount Pleasant West (104),Apartment,STOLEN
2020-09-18T00:00:00Z,2020-09-21T00:00:00Z,2020,Mount Pleasant West (104),Apartment,STOLEN
2020-07-09T00:00:00Z,2020-07-09T00:00:00Z,2020,Humewood-Cedarvale (106),House,STOLEN
2020-07-15T00:00:00Z,2020-07-15T00:00:00Z,2020,Humewood-Cedarvale (106),Apartment,STOLEN
2020-08-07T00:00:00Z,2020-08-08T00:00:00Z,2020,Humewood-Cedarvale (106),House,STOLEN
2020-08-23T00:00:00Z,2020-08-23T00:00:00Z,2020,Humewood-Cedarvale (106),House,STOLEN
2020-09-24T00:00:00Z,2020-09-25T00:00:00Z,2020,Humewood-Cedarvale (106),Other,STOLEN
2020-11-12T00:00:00Z,2020-11-14T00:00:00Z,2020,Humewood-Cedarvale (106),Apartment,STOLEN
2013-12-25T00:00:00Z,2014-01-22T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2013-12-25T00:00:00Z,2014-01-22T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-06-17T00:00:00Z,2014-06-18T00:00:00Z,2014,Humewood-Cedarvale (106),Other,STOLEN
2014-07-29T00:00:00Z,2014-08-04T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-07-29T00:00:00Z,2014-08-04T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-07-29T00:00:00Z,2014-08-04T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-07-29T00:00:00Z,2014-08-04T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-08-23T00:00:00Z,2014-08-26T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-10-07T00:00:00Z,2014-10-08T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2020-08-29T00:00:00Z,2020-08-29T00:00:00Z,2020,Forest Hill South (101),Apartment,STOLEN
2014-10-22T00:00:00Z,2014-10-22T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-10-24T00:00:00Z,2014-10-29T00:00:00Z,2014,Humewood-Cedarvale (106),Other,STOLEN
2014-10-27T00:00:00Z,2014-11-04T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-10-27T00:00:00Z,2014-11-04T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-10-27T00:00:00Z,2014-11-04T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2020-09-29T00:00:00Z,2020-10-05T00:00:00Z,2020,Lawrence Park North (105),House,STOLEN
2020-11-14T00:00:00Z,2020-12-15T00:00:00Z,2020,Mount Pleasant West (104),Apartment,STOLEN
2016-12-03T00:00:00Z,2016-12-03T00:00:00Z,2016,Forest Hill South (101),Apartment,STOLEN
2020-08-28T00:00:00Z,2020-08-28T00:00:00Z,2020,Mount Pleasant West (104),Commercial,STOLEN
2020-09-22T00:00:00Z,2020-09-22T00:00:00Z,2020,Yonge-Eglinton (100),Other,STOLEN
2014-10-27T00:00:00Z,2014-11-04T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2014-10-09T00:00:00Z,2014-10-09T00:00:00Z,2014,Humewood-Cedarvale (106),House,STOLEN
2015-03-16T00:00:00Z,2015-03-17T00:00:00Z,2015,Humewood-Cedarvale (106),Outside,STOLEN
2015-03-23T00:00:00Z,2015-03-24T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-03-23T00:00:00Z,2015-03-24T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-03-24T00:00:00Z,2015-03-25T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2014-04-19T00:00:00Z,2015-05-04T00:00:00Z,2015,Humewood-Cedarvale (106),Apartment,STOLEN
2015-06-18T00:00:00Z,2015-06-23T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-06-18T00:00:00Z,2015-06-23T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-07-15T00:00:00Z,2015-07-15T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-07-17T00:00:00Z,2015-07-17T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-07-15T00:00:00Z,2015-07-30T00:00:00Z,2015,Humewood-Cedarvale (106),Outside,STOLEN
2015-08-03T00:00:00Z,2015-08-04T00:00:00Z,2015,Humewood-Cedarvale (106),Other,STOLEN
2015-08-03T00:00:00Z,2015-08-04T00:00:00Z,2015,Humewood-Cedarvale (106),Other,STOLEN
2015-08-05T00:00:00Z,2015-08-05T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-08-02T00:00:00Z,2015-08-24T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2018-05-28T00:00:00Z,2018-05-29T00:00:00Z,2018,Mount Pleasant West (104),Apartment,STOLEN
2020-08-12T00:00:00Z,2020-09-21T00:00:00Z,2020,Mount Pleasant West (104),Apartment,STOLEN
2015-08-29T00:00:00Z,2015-08-30T00:00:00Z,2015,Humewood-Cedarvale (106),Outside,STOLEN
2015-09-05T00:00:00Z,2015-09-05T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-08-28T00:00:00Z,2015-09-07T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-09-08T00:00:00Z,2015-09-08T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-09-15T00:00:00Z,2015-09-18T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-09-20T00:00:00Z,2015-09-21T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
2015-09-20T00:00:00Z,2015-09-21T00:00:00Z,2015,Humewood-Cedarvale (106),House,STOLEN
